,index
959,7270
3412,7271
117922,7272
8501,7273
4520,7274
26585,7275
6592,7276
165075,7277
60293,7278
2388,7279
163386,7280
71500,7281
68650,7282
166635,7283
26694,7284
26357,7285
4617,7286
213,7287
5221,7288
3201,7289
174551,7290
5932,7291
7175,7292
4475,7293
62644,7294
72554,7295
164753,7296
2451,7297
5248,7298
46948,7299
26875,7300
30894,7301
3506,7302
31692,7303
33310,7304
183635,7305
63479,7306
32649,7307
72308,7308
165959,7309
1550,7310
30820,7311
2611,7312
31086,7313
80126,7314
93721,7315
636,7316
60818,7317
103372,7318
4284,7319
136443,7320
125970,7321
6012,7322
7124,7323
7344,7324
71108,7325
6963,7326
1114,7327
8908,7328
115065,7329
41627,7330
4304,7331
111913,7332
5363,7333
113378,7334
5803,7335
25898,7336
76091,7337
140247,7338
3068,7339
97950,7340
2120,7341
27704,7342
60030,7343
125974,7344
4453,7345
94325,7346
2885,7347
65982,7348
114847,7349
121372,7350
2149,7351
4521,7352
8626,7353
93563,7354
6196,7355
74450,7356
80124,7357
2630,7358
91890,7359
4138,7360
8092,7361
8879,7362
8138,7363
109971,7364
114601,7365
97858,7366
1889,7367
4813,7368
86817,7369
3078,7370
7024,7371
138186,7372
90943,7373
47774,7374
3884,7375
66335,7376
6989,7377
2816,7378
6986,7379
68945,7380
95473,7381
188301,7382
7619,7383
8864,7384
1683,7385
137517,7386
143511,7387
6927,7388
89118,7389
113565,7390
128,7391
27667,7392
33148,7393
8327,7394
128852,7395
136471,7396
103366,7397
6041,7398
7708,7399
6997,7400
127172,7401
55872,7402
172909,7403
5462,7404
6722,7405
5461,7406
1484,7407
62834,7408
7302,7409
8836,7410
47646,7411
7364,7412
6692,7413
48150,7414
7487,7415
33132,7416
34540,7417
132084,7418
8121,7419
63808,7420
6691,7421
44197,7422
104243,7423
6202,7424
33893,7425
3672,7426
169982,7427
47725,7428
81535,7429
885,7430
164540,7431
1931,7432
6583,7433
7018,7434
94262,7435
25826,7436
4524,7437
32892,7438
113280,7439
171765,7440
174815,7441
26413,7442
3568,7443
94130,7444
130518,7445
2709,7446
1855,7447
511,7448
2659,7449
4164,7450
128736,7451
8915,7452
4380,7453
42009,7454
1423,7455
34359,7456
102058,7457
165347,7458
27618,7459
128832,7460
25996,7461
4191,7462
5421,7463
4991,7464
85025,7465
93242,7466
117444,7467
130482,7468
407,7469
140715,7470
6549,7471
171867,7472
5048,7473
155743,7474
175743,7475
193583,7476
2175,7477
140359,7478
4795,7479
149406,7480
122627,7481
1596,7482
1264,7483
80572,7484
6578,7485
63062,7486
387,7487
6994,7488
49910,7489
6832,7490
7440,7491
7285,7492
2163,7493
391,7494
51834,7495
151745,7496
32009,7497
101025,7498
7753,7499
199,7500
4798,7501
104925,7502
5735,7503
55061,7504
54962,7505
27721,7506
6516,7507
92048,7508
2737,7509
2742,7510
8916,7511
47382,7512
2068,7513
42725,7514
173873,7515
86864,7516
1887,7517
32294,7518
6387,7519
3308,7520
117895,7521
73488,7522
109897,7523
174479,7524
6782,7525
4814,7526
40617,7527
7304,7528
6581,7529
94661,7530
42015,7531
73386,7532
101074,7533
26152,7534
90384,7535
83910,7536
5544,7537
27,7538
294,7539
112788,7540
1948,7541
87660,7542
52042,7543
1646,7544
8189,7545
33294,7546
73042,7547
66943,7548
4392,7549
48001,7550
3391,7551
104074,7552
4988,7553
163112,7554
764,7555
1399,7556
3402,7557
3694,7558
89945,7559
5442,7560
600,7561
42559,7562
7171,7563
118572,7564
5109,7565
7620,7566
173235,7567
6902,7568
5357,7569
168492,7570
156783,7571
130840,7572
6104,7573
2269,7574
40955,7575
1123,7576
2007,7577
27074,7578
62113,7579
7209,7580
53318,7581
32620,7582
3112,7583
51082,7584
4803,7585
6453,7586
103137,7587
105325,7588
66297,7589
104069,7590
8800,7591
45732,7592
95558,7593
6382,7594
55110,7595
5498,7596
47538,7597
2462,7598
1130,7599
1493,7600
700,7601
40614,7602
271,7603
8362,7604
6251,7605
7142,7606
2050,7607
122888,7608
27266,7609
108981,7610
26861,7611
665,7612
156726,7613
30818,7614
8840,7615
2807,7616
7614,7617
79684,7618
90345,7619
6790,7620
26812,7621
3898,7622
112818,7623
59429,7624
3109,7625
259,7626
1306,7627
60753,7628
4959,7629
107314,7630
7260,7631
70663,7632
159755,7633
82767,7634
8875,7635
8024,7636
3054,7637
116963,7638
3330,7639
152711,7640
1054,7641
6310,7642
6636,7643
87960,7644
77881,7645
40478,7646
49932,7647
47640,7648
136654,7649
6517,7650
5994,7651
49265,7652
1984,7653
7493,7654
84844,7655
118248,7656
108540,7657
6858,7658
118706,7659
134170,7660
5428,7661
113159,7662
5041,7663
6619,7664
159849,7665
66509,7666
6966,7667
121338,7668
98296,7669
5373,7670
108078,7671
27036,7672
72624,7673
96728,7674
1310,7675
74275,7676
26340,7677
795,7678
4233,7679
37739,7680
39869,7681
6559,7682
6264,7683
69720,7684
320,7685
49666,7686
63179,7687
78,7688
160527,7689
86014,7690
3799,7691
79185,7692
162606,7693
140627,7694
7833,7695
125916,7696
80831,7697
4009,7698
84799,7699
162414,7700
157108,7701
4717,7702
140561,7703
7450,7704
54648,7705
6868,7706
3674,7707
32657,7708
101072,7709
64249,7710
92264,7711
5237,7712
2287,7713
60514,7714
710,7715
809,7716
26038,7717
109846,7718
6386,7719
83177,7720
27441,7721
118512,7722
145745,7723
4796,7724
4810,7725
6178,7726
7155,7727
602,7728
85316,7729
8484,7730
129011,7731
5809,7732
2472,7733
93723,7734
91233,7735
5063,7736
1837,7737
2331,7738
103339,7739
105468,7740
4585,7741
5490,7742
6597,7743
5640,7744
1107,7745
6545,7746
71520,7747
4393,7748
31420,7749
117851,7750
104078,7751
65037,7752
5720,7753
4297,7754
39435,7755
7636,7756
1046,7757
302,7758
144522,7759
6249,7760
2333,7761
79536,7762
3857,7763
58287,7764
116,7765
101612,7766
2295,7767
89090,7768
92681,7769
82095,7770
31038,7771
211,7772
27373,7773
6596,7774
5749,7775
32291,7776
175577,7777
152065,7778
25963,7779
160565,7780
2119,7781
104944,7782
89305,7783
165639,7784
60037,7785
91935,7786
3692,7787
6783,7788
76751,7789
140852,7790
4946,7791
101070,7792
100556,7793
3342,7794
6678,7795
3302,7796
2316,7797
70334,7798
3143,7799
118997,7800
26680,7801
78544,7802
8142,7803
1934,7804
70545,7805
2057,7806
4082,7807
31925,7808
4090,7809
34397,7810
2446,7811
94953,7812
6887,7813
7649,7814
175397,7815
57502,7816
107412,7817
69604,7818
611,7819
470,7820
460,7821
4765,7822
6789,7823
140038,7824
185585,7825
62383,7826
49957,7827
45208,7828
2024,7829
72874,7830
27728,7831
56156,7832
62439,7833
105020,7834
6547,7835
5704,7836
8261,7837
51357,7838
2893,7839
5900,7840
7916,7841
167538,7842
34336,7843
50160,7844
55067,7845
169904,7846
71254,7847
101577,7848
107702,7849
58783,7850
5422,7851
132488,7852
168612,7853
76738,7854
104218,7855
156025,7856
80363,7857
71205,7858
7301,7859
4544,7860
51471,7861
78467,7862
127319,7863
26736,7864
7448,7865
2835,7866
160978,7867
5569,7868
3649,7869
166291,7870
5909,7871
4433,7872
4748,7873
4771,7874
8,7875
60943,7876
7839,7877
8239,7878
4495,7879
4929,7880
118,7881
7192,7882
167296,7883
133780,7884
26444,7885
60471,7886
3581,7887
946,7888
5096,7889
876,7890
73804,7891
39414,7892
140174,7893
2483,7894
3372,7895
27837,7896
142422,7897
5034,7898
4564,7899
95149,7900
4783,7901
3051,7902
5239,7903
131656,7904
63853,7905
81257,7906
4971,7907
148888,7908
161354,7909
1685,7910
71579,7911
140267,7912
6664,7913
152970,7914
95720,7915
55261,7916
134881,7917
41712,7918
108949,7919
5458,7920
7049,7921
2244,7922
102742,7923
150554,7924
26326,7925
5568,7926
4061,7927
7319,7928
54274,7929
58154,7930
4634,7931
7036,7932
31617,7933
111817,7934
85565,7935
275,7936
90469,7937
47894,7938
8495,7939
3426,7940
193573,7941
1076,7942
313,7943
103171,7944
335,7945
53883,7946
45183,7947
82041,7948
31030,7949
2184,7950
95135,7951
3165,7952
6090,7953
2789,7954
176935,7955
1324,7956
7883,7957
49284,7958
49013,7959
56915,7960
89586,7961
50740,7962
27450,7963
255,7964
6465,7965
7092,7966
7078,7967
54780,7968
5075,7969
5901,7970
84187,7971
3099,7972
2107,7973
80454,7974
2351,7975
7216,7976
61350,7977
94323,7978
6932,7979
7991,7980
141846,7981
41573,7982
7131,7983
4471,7984
56012,7985
6006,7986
106438,7987
760,7988
3932,7989
4976,7990
110286,7991
189547,7992
97742,7993
131796,7994
731,7995
2252,7996
889,7997
2526,7998
148592,7999
6777,8000
6760,8001
97757,8002
8948,8003
31225,8004
160567,8005
100194,8006
110350,8007
151557,8008
103107,8009
3576,8010
74342,8011
2283,8012
8690,8013
79868,8014
83613,8015
8157,8016
51037,8017
170907,8018
107997,8019
87413,8020
5799,8021
113207,8022
72696,8023
84696,8024
88593,8025
27716,8026
134252,8027
114707,8028
1355,8029
52462,8030
6588,8031
52950,8032
6027,8033
172461,8034
5197,8035
5137,8036
1656,8037
2769,8038
132046,8039
3446,8040
82169,8041
32300,8042
162600,8043
5873,8044
115231,8045
2922,8046
66320,8047
7802,8048
53808,8049
2969,8050
26052,8051
2256,8052
27793,8053
1938,8054
100226,8055
32456,8056
59295,8057
152071,8058
4789,8059
775,8060
6123,8061
109383,8062
69640,8063
212,8064
27604,8065
1082,8066
69306,8067
3364,8068
2264,8069
6187,8070
175693,8071
131739,8072
2037,8073
117,8074
45658,8075
52299,8076
4339,8077
79590,8078
4408,8079
8765,8080
1605,8081
80834,8082
154358,8083
6611,8084
1156,8085
96488,8086
704,8087
91323,8088
82152,8089
4800,8090
69654,8091
7101,8092
101531,8093
121171,8094
6461,8095
3079,8096
803,8097
52767,8098
82684,8099
2041,8100
8190,8101
118814,8102
57528,8103
86279,8104
1910,8105
173307,8106
3939,8107
8207,8108
6573,8109
8270,8110
151695,8111
7251,8112
358,8113
90719,8114
94122,8115
130052,8116
6357,8117
157407,8118
1187,8119
3514,8120
113374,8121
4686,8122
136445,8123
33164,8124
55294,8125
41716,8126
4936,8127
5059,8128
74530,8129
155589,8130
416,8131
2771,8132
3208,8133
7020,8134
27246,8135
93193,8136
142424,8137
3832,8138
48262,8139
2946,8140
32440,8141
27905,8142
7083,8143
1951,8144
1034,8145
68159,8146
4234,8147
8232,8148
4849,8149
7259,8150
31367,8151
36509,8152
1341,8153
4941,8154
2121,8155
50798,8156
5136,8157
27820,8158
71619,8159
107723,8160
3606,8161
111921,8162
5337,8163
168090,8164
90531,8165
31952,8166
5134,8167
117887,8168
3823,8169
649,8170
34164,8171
84952,8172
46559,8173
556,8174
81087,8175
32058,8176
3719,8177
4113,8178
121469,8179
91079,8180
48696,8181
7647,8182
7411,8183
78349,8184
71494,8185
3281,8186
61026,8187
49347,8188
89761,8189
110771,8190
95543,8191
66744,8192
5077,8193
78160,8194
48872,8195
2154,8196
8126,8197
3760,8198
140816,8199
4917,8200
79895,8201
72733,8202
137345,8203
7333,8204
82857,8205
44759,8206
4089,8207
3787,8208
8025,8209
7052,8210
4231,8211
3700,8212
44849,8213
6996,8214
51573,8215
60803,8216
96471,8217
126426,8218
100498,8219
91128,8220
459,8221
5556,8222
113416,8223
102194,8224
3653,8225
152037,8226
101415,8227
5746,8228
6039,8229
147380,8230
88235,8231
8236,8232
1427,8233
104272,8234
54732,8235
5591,8236
3679,8237
5062,8238
8521,8239
112326,8240
74154,8241
39516,8242
184997,8243
110730,8244
487,8245
3401,8246
6718,8247
4635,8248
90343,8249
7395,8250
2962,8251
95873,8252
4373,8253
118888,8254
7223,8255
1836,8256
119167,8257
147372,8258
823,8259
6252,8260
3544,8261
2727,8262
6884,8263
1658,8264
1546,8265
7766,8266
73431,8267
1336,8268
5543,8269
171701,8270
88672,8271
81512,8272
188833,8273
80860,8274
2846,8275
283,8276
193585,8277
136834,8278
2348,8279
7486,8280
38159,8281
165969,8282
80553,8283
1318,8284
7015,8285
4064,8286
147936,8287
8685,8288
6650,8289
133645,8290
4000,8291
4432,8292
57499,8293
51167,8294
2906,8295
522,8296
3937,8297
3061,8298
50440,8299
96975,8300
5986,8301
4242,8302
6798,8303
44889,8304
549,8305
5478,8306
127298,8307
32598,8308
85438,8309
81417,8310
4078,8311
2877,8312
2555,8313
26471,8314
3022,8315
5666,8316
2836,8317
172233,8318
7810,8319
95761,8320
5146,8321
7069,8322
3155,8323
6751,8324
141688,8325
446,8326
167772,8327
7169,8328
81788,8329
71268,8330
3368,8331
27619,8332
104908,8333
6166,8334
3453,8335
53024,8336
5612,8337
3086,8338
57532,8339
181719,8340
4207,8341
5700,8342
27140,8343
7336,8344
61167,8345
2828,8346
3658,8347
6184,8348
31150,8349
105540,8350
161008,8351
74089,8352
4605,8353
148775,8354
119655,8355
5493,8356
102066,8357
6987,8358
142558,8359
901,8360
773,8361
3153,8362
134783,8363
68480,8364
4831,8365
4409,8366
1983,8367
6181,8368
3537,8369
102880,8370
86487,8371
166946,8372
61986,8373
171759,8374
7772,8375
36363,8376
142831,8377
114335,8378
4404,8379
26567,8380
2448,8381
122092,8382
6493,8383
2747,8384
102800,8385
352,8386
4065,8387
27178,8388
5023,8389
2787,8390
49917,8391
100390,8392
8934,8393
140525,8394
5508,8395
7573,8396
27644,8397
93114,8398
583,8399
130452,8400
49,8401
2786,8402
1425,8403
3046,8404
5303,8405
127132,8406
32584,8407
3415,8408
5602,8409
695,8410
189381,8411
1117,8412
2682,8413
5747,8414
100507,8415
25827,8416
52730,8417
72224,8418
65685,8419
6302,8420
1126,8421
80858,8422
4888,8423
4670,8424
95633,8425
4371,8426
8336,8427
1413,8428
50685,8429
167018,8430
3294,8431
121035,8432
7340,8433
6314,8434
72395,8435
92475,8436
91488,8437
54734,8438
6946,8439
149612,8440
7460,8441
27778,8442
70708,8443
8147,8444
3432,8445
143255,8446
2017,8447
31702,8448
1966,8449
6883,8450
26344,8451
8946,8452
7701,8453
31698,8454
3169,8455
100737,8456
7980,8457
68194,8458
91688,8459
136786,8460
1694,8461
8614,8462
47952,8463
100277,8464
58301,8465
1840,8466
91842,8467
127198,8468
142056,8469
3393,8470
89582,8471
4190,8472
99122,8473
4553,8474
105213,8475
100306,8476
3021,8477
141668,8478
119155,8479
158528,8480
160563,8481
6750,8482
3120,8483
7121,8484
2241,8485
4143,8486
141513,8487
27741,8488
179211,8489
7792,8490
1734,8491
1972,8492
116817,8493
4827,8494
6563,8495
139717,8496
156609,8497
72129,8498
167790,8499
7728,8500
26308,8501
2429,8502
1793,8503
98175,8504
3684,8505
121781,8506
7261,8507
32298,8508
93988,8509
165343,8510
6001,8511
8894,8512
113278,8513
3056,8514
6454,8515
1419,8516
175707,8517
4591,8518
347,8519
102666,8520
4640,8521
6774,8522
7714,8523
8169,8524
60128,8525
6324,8526
7899,8527
70206,8528
1964,8529
2240,8530
31422,8531
60735,8532
6912,8533
26631,8534
1014,8535
98279,8536
1582,8537
156607,8538
5562,8539
83374,8540
2967,8541
7040,8542
79572,8543
4703,8544
1979,8545
82854,8546
128975,8547
142366,8548
31431,8549
438,8550
5880,8551
85342,8552
89386,8553
386,8554
638,8555
55280,8556
3370,8557
3500,8558
36533,8559
127052,8560
91976,8561
5664,8562
6644,8563
48520,8564
5375,8565
2988,8566
451,8567
118702,8568
2073,8569
66798,8570
117368,8571
5391,8572
8593,8573
2665,8574
4653,8575
6093,8576
122890,8577
30745,8578
1453,8579
3235,8580
3325,8581
3909,8582
33801,8583
3566,8584
1406,8585
870,8586
33896,8587
4969,8588
2203,8589
8197,8590
2800,8591
152079,8592
4880,8593
61255,8594
71135,8595
26778,8596
77427,8597
378,8598
8340,8599
74948,8600
34292,8601
140711,8602
6267,8603
4394,8604
3830,8605
3873,8606
3720,8607
90374,8608
168218,8609
27705,8610
32243,8611
170551,8612
6850,8613
4305,8614
92665,8615
6417,8616
103602,8617
93610,8618
59915,8619
85,8620
27584,8621
25833,8622
95690,8623
33880,8624
106873,8625
2708,8626
48342,8627
106540,8628
4117,8629
27802,8630
4912,8631
77795,8632
8338,8633
136297,8634
2036,8635
1875,8636
101741,8637
4676,8638
5742,8639
147378,8640
26764,8641
4035,8642
77688,8643
109687,8644
78836,8645
5250,8646
8410,8647
75985,8648
2500,8649
92046,8650
5699,8651
33312,8652
4307,8653
59129,8654
1667,8655
6808,8656
44828,8657
1545,8658
118198,8659
4437,8660
139857,8661
4519,8662
5316,8663
26504,8664
5053,8665
74795,8666
71129,8667
136816,8668
171495,8669
5214,8670
61705,8671
2267,8672
158388,8673
99532,8674
8331,8675
71282,8676
5796,8677
30994,8678
53143,8679
93139,8680
181659,8681
5638,8682
62792,8683
4775,8684
135216,8685
70932,8686
72601,8687
118530,8688
8225,8689
169034,8690
88812,8691
4589,8692
7177,8693
172793,8694
6265,8695
956,8696
60647,8697
1326,8698
5468,8699
6235,8700
131104,8701
2905,8702
5255,8703
51709,8704
7459,8705
96655,8706
134041,8707
91873,8708
44301,8709
151317,8710
172321,8711
4115,8712
4152,8713
69394,8714
172577,8715
5269,8716
3200,8717
118354,8718
32469,8719
1995,8720
61248,8721
6814,8722
3993,8723
5636,8724
113313,8725
1346,8726
32160,8727
6119,8728
3879,8729
33838,8730
2553,8731
163072,8732
93287,8733
181139,8734
27329,8735
26782,8736
7618,8737
4381,8738
62586,8739
7932,8740
31694,8741
139130,8742
32442,8743
7248,8744
78218,8745
33826,8746
2226,8747
2939,8748
54796,8749
128838,8750
3066,8751
106330,8752
7570,8753
1150,8754
6290,8755
2730,8756
5643,8757
886,8758
42730,8759
5304,8760
3966,8761
8044,8762
44777,8763
330,8764
126548,8765
26313,8766
1821,8767
174403,8768
3899,8769
1167,8770
116985,8771
150604,8772
98633,8773
3843,8774
171631,8775
8880,8776
64167,8777
3015,8778
8183,8779
128944,8780
3655,8781
109416,8782
84716,8783
98230,8784
2937,8785
1446,8786
174727,8787
190,8788
1937,8789
7579,8790
2898,8791
73681,8792
32139,8793
7895,8794
101283,8795
109848,8796
3075,8797
116977,8798
7572,8799
86628,8800
8748,8801
133802,8802
8738,8803
4836,8804
4342,8805
90522,8806
5564,8807
99415,8808
2891,8809
47465,8810
425,8811
3142,8812
7225,8813
73499,8814
140523,8815
6975,8816
6609,8817
2280,8818
1881,8819
27549,8820
1770,8821
55080,8822
2337,8823
27473,8824
118700,8825
66240,8826
38304,8827
467,8828
60674,8829
8799,8830
829,8831
3918,8832
325,8833
3770,8834
2749,8835
133545,8836
7292,8837
101884,8838
634,8839
4166,8840
26391,8841
3130,8842
92094,8843
2512,8844
8724,8845
100163,8846
51545,8847
82499,8848
121099,8849
4110,8850
103801,8851
5016,8852
310,8853
122898,8854
81158,8855
7072,8856
96563,8857
193565,8858
6241,8859
60408,8860
4450,8861
77233,8862
4466,8863
138208,8864
73501,8865
59810,8866
91978,8867
2435,8868
130576,8869
33781,8870
4429,8871
7379,8872
7844,8873
163527,8874
144352,8875
63436,8876
191,8877
4557,8878
74095,8879
70862,8880
917,8881
3445,8882
476,8883
4871,8884
4522,8885
27816,8886
95744,8887
74916,8888
127116,8889
3725,8890
25870,8891
158882,8892
3877,8893
32314,8894
6849,8895
176805,8896
92422,8897
5155,8898
120761,8899
44613,8900
3871,8901
88108,8902
5323,8903
175585,8904
1053,8905
32116,8906
1594,8907
31445,8908
90243,8909
7080,8910
6689,8911
136359,8912
5278,8913
91353,8914
2182,8915
116718,8916
173255,8917
36477,8918
181413,8919
172253,8920
5069,8921
128099,8922
2314,8923
74452,8924
2620,8925
2612,8926
73858,8927
104245,8928
2236,8929
1440,8930
3695,8931
69251,8932
30848,8933
60333,8934
5668,8935
26122,8936
57522,8937
26242,8938
95780,8939
80139,8940
486,8941
80162,8942
8617,8943
8534,8944
107630,8945
109723,8946
4220,8947
104129,8948
164917,8949
31435,8950
113225,8951
86066,8952
84847,8953
77800,8954
7164,8955
95965,8956
8042,8957
42285,8958
3765,8959
64997,8960
141400,8961
44511,8962
5222,8963
2460,8964
6567,8965
6684,8966
5177,8967
6013,8968
73808,8969
5328,8970
59220,8971
8033,8972
5347,8973
91325,8974
5938,8975
141718,8976
1323,8977
65130,8978
8720,8979
8016,8980
65810,8981
26365,8982
5828,8983
121342,8984
3384,8985
478,8986
7067,8987
114060,8988
3064,8989
26700,8990
27563,8991
100843,8992
3685,8993
133716,8994
80839,8995
142444,8996
119218,8997
5962,8998
3801,8999
58975,9000
93838,9001
8832,9002
144478,9003
27482,9004
139157,9005
3957,9006
2862,9007
169984,9008
26732,9009
7584,9010
60289,9011
172497,9012
107846,9013
102735,9014
55854,9015
136840,9016
26195,9017
46850,9018
41828,9019
2696,9020
128842,9021
170777,9022
4157,9023
52375,9024
4478,9025
2185,9026
143365,9027
4458,9028
37731,9029
1503,9030
109576,9031
81782,9032
58299,9033
41014,9034
2634,9035
27746,9036
6538,9037
7315,9038
26085,9039
103210,9040
5055,9041
1771,9042
92694,9043
5975,9044
9018,9045
6579,9046
59440,9047
5111,9048
69516,9049
26840,9050
51024,9051
4197,9052
33090,9053
4067,9054
5027,9055
7884,9056
7457,9057
2042,9058
6791,9059
103048,9060
6415,9061
73515,9062
88448,9063
27879,9064
6370,9065
155509,9066
6715,9067
6030,9068
6660,9069
1432,9070
65588,9071
85213,9072
105585,9073
99917,9074
116529,9075
2977,9076
2941,9077
8711,9078
210,9079
3851,9080
176415,9081
42740,9082
173197,9083
5890,9084
3444,9085
2775,9086
45221,9087
174045,9088
102720,9089
4477,9090
125914,9091
139052,9092
103755,9093
89343,9094
58103,9095
6687,9096
27689,9097
7255,9098
6598,9099
6542,9100
94867,9101
715,9102
73015,9103
162828,9104
107771,9105
69131,9106
170957,9107
65188,9108
7191,9109
169670,9110
7034,9111
6983,9112
5531,9113
1695,9114
390,9115
74727,9116
7109,9117
101423,9118
4965,9119
4168,9120
64993,9121
3042,9122
88179,9123
5876,9124
4399,9125
4123,9126
168632,9127
4296,9128
55278,9129
4135,9130
84414,9131
54771,9132
32289,9133
3357,9134
72294,9135
488,9136
177285,9137
4498,9138
55267,9139
8264,9140
27592,9141
52724,9142
4919,9143
101739,9144
54354,9145
3378,9146
42638,9147
93766,9148
4356,9149
3129,9150
4952,9151
107449,9152
111680,9153
5575,9154
2342,9155
1762,9156
6213,9157
25865,9158
68872,9159
34018,9160
5127,9161
3454,9162
40578,9163
4611,9164
39307,9165
91671,9166
1707,9167
5325,9168
45074,9169
354,9170
633,9171
171763,9172
27865,9173
3422,9174
117133,9175
53326,9176
86298,9177
53123,9178
3496,9179
8656,9180
71518,9181
5433,9182
6250,9183
152083,9184
6427,9185
1549,9186
4759,9187
47950,9188
93272,9189
84553,9190
6584,9191
5797,9192
180231,9193
96935,9194
120635,9195
62336,9196
61160,9197
691,9198
61011,9199
32596,9200
73881,9201
6163,9202
129737,9203
5224,9204
26606,9205
5178,9206
48741,9207
3628,9208
6407,9209
4632,9210
184253,9211
190209,9212
38992,9213
241,9214
3945,9215
173351,9216
4757,9217
5787,9218
7479,9219
52283,9220
2077,9221
1006,9222
4811,9223
4833,9224
88345,9225
50442,9226
135885,9227
3473,9228
87834,9229
65601,9230
65651,9231
8684,9232
73023,9233
2503,9234
146662,9235
59131,9236
54617,9237
158966,9238
27006,9239
4523,9240
7264,9241
99030,9242
106785,9243
6788,9244
2265,9245
8974,9246
6368,9247
2032,9248
3135,9249
138610,9250
7016,9251
69069,9252
61123,9253
66371,9254
3003,9255
93502,9256
4439,9257
2597,9258
2095,9259
389,9260
656,9261
5999,9262
115170,9263
1999,9264
3036,9265
3990,9266
117630,9267
2579,9268
31909,9269
106889,9270
4003,9271
58291,9272
7001,9273
406,9274
2886,9275
82667,9276
41863,9277
165671,9278
27830,9279
64116,9280
2790,9281
147662,9282
64622,9283
6044,9284
119828,9285
7820,9286
779,9287
3942,9288
174737,9289
4092,9290
2644,9291
38198,9292
174053,9293
162478,9294
88327,9295
3389,9296
2852,9297
927,9298
5040,9299
6232,9300
7193,9301
3594,9302
4613,9303
5448,9304
101088,9305
73741,9306
7033,9307
27627,9308
26612,9309
70015,9310
2925,9311
26593,9312
3814,9313
4280,9314
8919,9315
2364,9316
5238,9317
6768,9318
2774,9319
8372,9320
5670,9321
7013,9322
42602,9323
6720,9324
128592,9325
91690,9326
62970,9327
2048,9328
3134,9329
6107,9330
65577,9331
59018,9332
580,9333
177939,9334
7541,9335
3716,9336
1648,9337
7745,9338
2782,9339
78620,9340
186587,9341
1184,9342
4010,9343
45440,9344
90717,9345
3689,9346
1922,9347
4275,9348
55908,9349
3449,9350
5365,9351
99721,9352
504,9353
8045,9354
82,9355
178061,9356
43871,9357
4187,9358
59947,9359
143559,9360
3761,9361
43289,9362
2744,9363
60904,9364
5625,9365
58404,9366
1942,9367
131934,9368
69453,9369
4488,9370
5420,9371
109313,9372
4133,9373
2400,9374
4434,9375
893,9376
81949,9377
80864,9378
90353,9379
6962,9380
141810,9381
162350,9382
5213,9383
183897,9384
3132,9385
85022,9386
56563,9387
67197,9388
95311,9389
3347,9390
132462,9391
4909,9392
4794,9393
69860,9394
184987,9395
44719,9396
93208,9397
55555,9398
66310,9399
47202,9400
112421,9401
833,9402
2266,9403
4956,9404
2879,9405
3474,9406
65350,9407
89208,9408
95843,9409
3648,9410
61697,9411
146309,9412
3094,9413
100383,9414
178129,9415
31437,9416
8582,9417
4204,9418
1654,9419
217,9420
193581,9421
3926,9422
115667,9423
26249,9424
5619,9425
182731,9426
1389,9427
2698,9428
114713,9429
1857,9430
813,9431
8571,9432
51694,9433
1526,9434
6424,9435
50658,9436
26399,9437
53140,9438
5440,9439
1755,9440
3963,9441
67408,9442
1798,9443
108090,9444
55116,9445
8609,9446
74868,9447
4562,9448
2328,9449
38798,9450
8967,9451
114396,9452
91860,9453
110387,9454
116887,9455
60885,9456
46574,9457
42418,9458
101142,9459
105653,9460
95207,9461
612,9462
78959,9463
87485,9464
4509,9465
173209,9466
33672,9467
139655,9468
36537,9469
140162,9470
2106,9471
33558,9472
56339,9473
26928,9474
3845,9475
116505,9476
45503,9477
3017,9478
3833,9479
89862,9480
26116,9481
145283,9482
92391,9483
2876,9484
2027,9485
61257,9486
5187,9487
4474,9488
6195,9489
128197,9490
2824,9491
153386,9492
137218,9493
5011,9494
55190,9495
2382,9496
44004,9497
4738,9498
2260,9499
27075,9500
58351,9501
133798,9502
26084,9503
176329,9504
25834,9505
6162,9506
91266,9507
8712,9508
180031,9509
57772,9510
150401,9511
32460,9512
69140,9513
6301,9514
5338,9515
67168,9516
4116,9517
57421,9518
179749,9519
118930,9520
79259,9521
4282,9522
131439,9523
3573,9524
2839,9525
3769,9526
136859,9527
5694,9528
81456,9529
1050,9530
70599,9531
127194,9532
4353,9533
6800,9534
2271,9535
96616,9536
78088,9537
5401,9538
77841,9539
178827,9540
3652,9541
645,9542
128968,9543
6811,9544
3125,9545
8364,9546
72714,9547
2623,9548
1816,9549
141408,9550
1329,9551
1119,9552
148881,9553
4237,9554
128695,9555
104339,9556
444,9557
141749,9558
127098,9559
6422,9560
98799,9561
107408,9562
7345,9563
66427,9564
149,9565
146656,9566
5455,9567
85259,9568
6965,9569
118326,9570
109282,9571
4840,9572
5472,9573
59604,9574
76030,9575
53161,9576
161966,9577
170817,9578
126142,9579
269,9580
132800,9581
47810,9582
43908,9583
6124,9584
5563,9585
84156,9586
6967,9587
49132,9588
8596,9589
149011,9590
58425,9591
134861,9592
2851,9593
6679,9594
3206,9595
103085,9596
101076,9597
26386,9598
1900,9599
5613,9600
167706,9601
1085,9602
7282,9603
1003,9604
7048,9605
8966,9606
8605,9607
70208,9608
164375,9609
3632,9610
6638,9611
133281,9612
4864,9613
181065,9614
95193,9615
119153,9616
130978,9617
2040,9618
1746,9619
4697,9620
